inventory_id,date,product_id,beginning_stock,received,sold,warehouse_location,ending_stock
5971,2025-05-10 00:00:00-07:00,1120,68,2,8,south,62
5972,2025-06-26 00:00:00-07:00,782,50,3,7,east,46
5973,2025-06-17 00:00:00-07:00,7688,50,18,3,south,65
5974,2025-06-23 00:00:00-07:00,1653,88,2,12,west,78
5975,2025-06-26 00:00:00-07:00,6041,9,11,13,west,7
5976,2025-06-20 00:00:00-07:00,4215,57,8,12,east,53
5977,2025-05-22 00:00:00-07:00,6381,78,12,2,north,88
5978,2025-06-22 00:00:00-07:00,7124,20,18,11,north,27
5979,2025-05-25 00:00:00-07:00,8764,98,3,4,south,97
5980,2025-05-10 00:00:00-07:00,9581,76,10,11,north,75
5981,2025-05-16 00:00:00-07:00,93,94,19,8,south,105
5982,2025-06-15 00:00:00-07:00,8642,25,8,11,south,22
5983,2025-06-23 00:00:00-07:00,8702,71,15,4,north,82
5984,2025-05-28 00:00:00-07:00,4863,6,14,4,west,16
5985,2025-05-22 00:00:00-07:00,2122,32,13,5,west,40
5986,2025-05-24 00:00:00-07:00,8487,74,6,1,west,79
5987,2025-05-13 00:00:00-07:00,1089,36,6,11,south,31
5988,2025-07-05 00:00:00-07:00,6150,49,16,0,south,65
5989,2025-06-30 00:00:00-07:00,3590,41,7,4,west,44
5990,2025-06-14 00:00:00-07:00,6415,6,11,0,south,17
5991,2025-06-10 00:00:00-07:00,3942,44,18,1,west,61
5992,2025-07-01 00:00:00-07:00,8179,53,15,6,north,62
5993,2025-06-17 00:00:00-07:00,4960,11,2,4,north,9
5994,2025-05-10 00:00:00-07:00,5864,10,11,1,south,20
5995,2025-06-05 00:00:00-07:00,3723,88,17,14,north,91
5996,2025-06-22 00:00:00-07:00,6844,70,15,9,north,76
5997,2025-06-04 00:00:00-07:00,2552,8,3,4,west,7
5998,2025-07-01 00:00:00-07:00,2289,59,11,8,south,62
5999,2025-06-13 00:00:00-07:00,6169,76,9,9,south,76
6000,2025-06-08 00:00:00-07:00,4289,68,12,4,east,76
6001,2025-06-27 00:00:00-07:00,5735,61,0,12,north,49
6002,2025-05-29 00:00:00-07:00,2962,28,10,1,east,37
6003,2025-06-01 00:00:00-07:00,7938,67,9,12,south,64
6004,2025-06-22 00:00:00-07:00,2491,46,19,8,north,57
6005,2025-05-13 00:00:00-07:00,2140,24,19,3,south,40
6006,2025-06-09 00:00:00-07:00,4593,45,12,3,east,54
6007,2025-05-28 00:00:00-07:00,9632,91,17,4,west,104
6008,2025-05-11 00:00:00-07:00,6017,37,10,3,east,44
6009,2025-07-05 00:00:00-07:00,3682,78,13,7,west,84
6010,2025-05-11 00:00:00-07:00,3880,76,3,11,west,68
6011,2025-06-15 00:00:00-07:00,6915,76,8,3,south,81
6012,2025-06-01 00:00:00-07:00,7124,44,3,14,west,33
6013,2025-07-05 00:00:00-07:00,8340,45,12,6,south,51
6014,2025-05-22 00:00:00-07:00,3960,74,15,10,west,79
6015,2025-06-30 00:00:00-07:00,5786,9,14,3,east,20
6016,2025-07-04 00:00:00-07:00,8068,86,15,2,east,99
6017,2025-05-25 00:00:00-07:00,5638,91,1,11,north,81
6018,2025-06-24 00:00:00-07:00,2564,58,8,11,east,55
6019,2025-05-25 00:00:00-07:00,1924,1,2,11,east,0
6020,2025-06-16 00:00:00-07:00,3664,78,12,5,west,85
6021,2025-05-30 00:00:00-07:00,6188,31,11,9,west,33
6022,2025-06-17 00:00:00-07:00,5521,8,1,10,north,0
6023,2025-05-30 00:00:00-07:00,3536,15,11,5,north,21
6024,2025-06-01 00:00:00-07:00,3796,60,19,2,west,77
6025,2025-06-24 00:00:00-07:00,2152,10,18,0,east,28
6026,2025-05-26 00:00:00-07:00,1033,96,12,1,north,107
6027,2025-05-10 00:00:00-07:00,8027,8,15,9,north,14
6028,2025-05-18 00:00:00-07:00,6322,51,3,9,west,45
6029,2025-06-19 00:00:00-07:00,5718,81,9,1,east,89
6030,2025-05-10 00:00:00-07:00,1571,0,17,14,south,3
6031,2025-05-23 00:00:00-07:00,2478,41,13,8,east,46
6032,2025-06-26 00:00:00-07:00,943,82,12,9,east,85
6033,2025-06-11 00:00:00-07:00,2369,91,7,4,west,94
6034,2025-06-29 00:00:00-07:00,2477,89,15,12,east,92
6035,2025-05-15 00:00:00-07:00,9438,34,17,1,south,50
6036,2025-07-01 00:00:00-07:00,6961,11,5,11,west,5
6037,2025-06-26 00:00:00-07:00,7517,51,3,1,south,53
6038,2025-06-11 00:00:00-07:00,9797,84,12,8,north,88
6039,2025-06-21 00:00:00-07:00,706,19,14,7,west,26
6040,2025-06-05 00:00:00-07:00,5292,52,0,11,north,41
6041,2025-06-21 00:00:00-07:00,9467,36,5,6,east,35
6042,2025-07-01 00:00:00-07:00,8271,48,2,9,south,41
6043,2025-06-05 00:00:00-07:00,3609,34,11,11,south,34
6044,2025-05-27 00:00:00-07:00,4187,86,12,14,south,84
6045,2025-05-14 00:00:00-07:00,1681,29,7,9,south,27
6046,2025-05-25 00:00:00-07:00,7863,26,13,7,south,32
6047,2025-05-18 00:00:00-07:00,4546,0,9,8,east,1
6048,2025-06-05 00:00:00-07:00,9383,87,17,11,east,93
6049,2025-07-04 00:00:00-07:00,1154,1,15,3,North,13
6050,2025-05-22 00:00:00-07:00,4506,10,14,4,north,20
6051,2025-06-26 00:00:00-07:00,2574,83,3,5,south,81
6052,2025-06-04 00:00:00-07:00,5629,78,9,1,east,86
6053,2025-06-30 00:00:00-07:00,5058,36,14,1,north,49
6054,2025-06-06 00:00:00-07:00,8519,32,3,13,north,22
6055,2025-06-26 00:00:00-07:00,4622,62,17,7,east,72
6056,2025-05-21 00:00:00-07:00,7673,3,9,11,west,1
6057,2025-05-25 00:00:00-07:00,3594,3,11,7,east,7
6058,2025-05-30 00:00:00-07:00,8977,44,5,4,north,45
6059,2025-06-30 00:00:00-07:00,8758,67,2,0,north,69
6060,2025-05-18 00:00:00-07:00,4747,27,8,7,west,28
6061,2025-05-27 00:00:00-07:00,3427,54,18,1,north,71
6062,2025-05-09 00:00:00-07:00,6725,99,13,8,north,104
6063,2025-06-11 00:00:00-07:00,9646,34,2,8,north,28
6064,2025-05-11 00:00:00-07:00,7994,99,15,8,south,106
6065,2025-05-25 00:00:00-07:00,7156,42,3,4,west,41
6066,2025-06-07 00:00:00-07:00,5266,37,18,0,south,55
6067,2025-06-30 00:00:00-07:00,3942,20,9,4,west,25
6068,2025-06-06 00:00:00-07:00,9544,62,12,14,east,60
6069,2025-06-03 00:00:00-07:00,3965,78,19,4,south,93
6070,2025-06-24 00:00:00-07:00,9941,42,7,8,east,41
6071,2025-06-20 00:00:00-07:00,5563,75,19,7,north,87
6072,2025-05-17 00:00:00-07:00,7999,94,10,7,north,97
6073,2025-07-05 00:00:00-07:00,6177,14,11,1,south,24
6074,2025-05-13 00:00:00-07:00,157,46,0,10,north,36
6075,2025-05-26 00:00:00-07:00,964,51,9,6,west,54
6076,2025-07-01 00:00:00-07:00,6791,11,13,10,south,14
6077,2025-07-02 00:00:00-07:00,2146,77,8,1,south,84
6078,2025-06-12 00:00:00-07:00,4196,26,3,1,west,28
6079,2025-06-16 00:00:00-07:00,9892,21,14,11,west,24
6080,2025-05-09 00:00:00-07:00,7286,33,6,13,east,26
6081,2025-05-24 00:00:00-07:00,5402,16,2,10,west,8
6082,2025-06-13 00:00:00-07:00,5127,63,4,4,west,63
6083,2025-07-03 00:00:00-07:00,8196,11,19,8,west,22
6084,2025-06-25 00:00:00-07:00,4567,24,9,0,north,33
6085,2025-07-02 00:00:00-07:00,7361,28,2,7,east,23
6086,2025-06-18 00:00:00-07:00,9002,36,9,4,west,41
6087,2025-05-25 00:00:00-07:00,5186,39,5,5,north,39
6088,2025-06-25 00:00:00-07:00,8913,56,17,8,east,65
6089,2025-06-06 00:00:00-07:00,6746,30,10,12,south,28
6090,2025-05-09 00:00:00-07:00,9820,61,18,9,east,70
6091,2025-06-15 00:00:00-07:00,2943,56,3,3,west,56
6092,2025-05-28 00:00:00-07:00,6325,40,9,10,west,39
6093,2025-05-08 00:00:00-07:00,8161,48,12,4,south,56
6094,2025-06-20 00:00:00-07:00,2288,90,11,7,north,94
6095,2025-05-28 00:00:00-07:00,2176,4,7,6,south,5
6096,2025-06-20 00:00:00-07:00,71,9,18,8,north,19
6097,2025-05-27 00:00:00-07:00,1274,86,0,12,north,74
6098,2025-05-22 00:00:00-07:00,3372,53,0,1,west,52
6099,2025-05-19 00:00:00-07:00,1343,52,10,0,north,62
6100,2025-05-08 00:00:00-07:00,6977,42,13,13,west,42
6101,2025-06-19 00:00:00-07:00,6046,57,19,4,east,72
6102,2025-05-28 00:00:00-07:00,210,92,10,3,east,99
6103,2025-06-18 00:00:00-07:00,1151,77,12,0,south,89
6104,2025-06-27 00:00:00-07:00,5991,13,18,2,west,29
6105,2025-06-30 00:00:00-07:00,3942,65,13,4,east,74
6106,2025-05-30 00:00:00-07:00,492,24,5,3,east,26
6107,2025-05-23 00:00:00-07:00,724,98,3,0,east,101
6108,2025-05-30 00:00:00-07:00,2544,82,5,8,south,79
6109,2025-05-30 00:00:00-07:00,9525,25,1,5,east,21
6110,2025-05-27 00:00:00-07:00,9644,72,2,8,south,66
6111,2025-06-09 00:00:00-07:00,7013,15,2,5,east,12
6112,2025-06-27 00:00:00-07:00,662,66,18,9,west,75
6113,2025-06-01 00:00:00-07:00,1191,46,13,1,north,58
6114,2025-05-08 00:00:00-07:00,7037,92,9,8,west,93
6115,2025-05-31 00:00:00-07:00,1246,65,12,2,north,75
6116,2025-07-05 00:00:00-07:00,9155,38,7,0,south,45
6117,2025-05-09 00:00:00-07:00,6240,154,2,11,east,13
6118,2025-06-20 00:00:00-07:00,1666,59,7,0,north,66
6119,2025-05-28 00:00:00-07:00,6926,61,7,12,south,56
6120,2025-06-04 00:00:00-07:00,6451,65,19,8,west,76
6121,2025-06-09 00:00:00-07:00,2503,16,13,2,east,27
6122,2025-05-21 00:00:00-07:00,6159,82,16,10,south,88
6123,2025-05-28 00:00:00-07:00,4258,86,10,13,south,83
6124,2025-06-18 00:00:00-07:00,4028,42,4,1,north,45
6125,2025-06-22 00:00:00-07:00,4347,30,11,9,south,32
6126,2025-06-28 00:00:00-07:00,4958,61,0,10,east,51
6127,2025-06-29 00:00:00-07:00,4001,41,12,2,north,51
6128,2025-07-05 00:00:00-07:00,9294,89,18,1,north,106
6129,2025-05-31 00:00:00-07:00,3808,61,19,0,east,80
6130,2025-06-29 00:00:00-07:00,1996,70,13,10,east,73
6131,2025-05-20 00:00:00-07:00,7401,54,16,7,north,63
6132,2025-06-29 00:00:00-07:00,2840,30,16,8,south,38
6133,2025-06-05 00:00:00-07:00,4285,91,1,10,north,82
6134,2025-05-09 00:00:00-07:00,6637,66,13,2,south,77
6135,2025-06-17 00:00:00-07:00,2992,91,8,13,north,86
6136,2025-07-04 00:00:00-07:00,5696,36,11,12,east,35
6137,2025-06-13 00:00:00-07:00,1376,63,19,10,north,72
6138,2025-06-10 00:00:00-07:00,2053,76,8,1,east,83
6139,2025-05-16 00:00:00-07:00,6021,84,9,8,south,85
6140,2025-06-21 00:00:00-07:00,8010,53,19,3,south,69
6141,2025-06-25 00:00:00-07:00,2418,59,0,12,south,47
6142,2025-06-20 00:00:00-07:00,4603,68,16,0,west,84
6143,2025-07-06 00:00:00-07:00,1446,18,11,9,west,20
6144,2025-06-22 00:00:00-07:00,4659,68,1,1,north,68
6145,2025-06-07 00:00:00-07:00,8740,23,15,7,west,31
6146,2025-05-27 00:00:00-07:00,9398,7,11,1,west,17
6147,2025-06-30 00:00:00-07:00,9909,89,1,1,north,89
6148,2025-05-31 00:00:00-07:00,4998,57,9,13,east,53
6149,2025-07-05 00:00:00-07:00,2993,24,11,1,south,34
6150,2025-06-05 00:00:00-07:00,9853,43,1,4,east,40
6151,2025-05-12 00:00:00-07:00,1135,43,8,2,west,49
6152,2025-05-18 00:00:00-07:00,1366,43,3,12,south,34
6153,2025-06-27 00:00:00-07:00,4393,33,2,9,east,26
6154,2025-07-06 00:00:00-07:00,2426,1,5,5,north,1
6155,2025-06-16 00:00:00-07:00,9359,89,13,1,north,101
6156,2025-06-29 00:00:00-07:00,1539,40,17,8,south,49
6157,2025-05-12 00:00:00-07:00,9906,80,4,8,south,76
6158,2025-06-13 00:00:00-07:00,2383,21,11,10,north,22
6159,2025-05-24 00:00:00-07:00,5056,11,11,4,south,18
6160,2025-05-14 00:00:00-07:00,5103,92,17,0,west,109
6161,2025-06-13 00:00:00-07:00,1965,75,12,9,north,78
6162,2025-06-25 00:00:00-07:00,441,39,3,0,east,42
6163,2025-06-28 00:00:00-07:00,4242,41,5,4,south,42
6164,2025-06-20 00:00:00-07:00,6759,97,4,5,east,96
6165,2025-05-21 00:00:00-07:00,214,91,17,4,east,104
6166,2025-05-28 00:00:00-07:00,8002,80,2,4,east,78
6167,2025-06-12 00:00:00-07:00,1081,91,1,14,east,78
6168,2025-05-22 00:00:00-07:00,6937,29,11,1,north,39
6169,2025-06-10 00:00:00-07:00,6497,86,18,8,west,96
6170,2025-06-11 00:00:00-07:00,7383,91,11,0,west,102
6171,2025-06-09 00:00:00-07:00,156,12,10,8,west,14
6172,2025-07-01 00:00:00-07:00,7702,1,0,8,north,0
6173,2025-06-17 00:00:00-07:00,3390,666,7,0,north,81
6174,2025-05-26 00:00:00-07:00,9664,27,18,3,south,42
6175,2025-06-14 00:00:00-07:00,4692,99,11,5,south,105
6176,2025-06-08 00:00:00-07:00,1144,16,9,9,east,16
6177,2025-05-15 00:00:00-07:00,4328,67,17,10,south,74
6178,2025-05-28 00:00:00-07:00,5039,74,17,7,south,84
6179,2025-05-25 00:00:00-07:00,2703,98,11,6,south,103
6180,2025-06-24 00:00:00-07:00,1445,26,14,5,north,35
6181,2025-07-06 00:00:00-07:00,6404,52,2,3,west,51
6182,2025-06-14 00:00:00-07:00,6730,43,15,8,south,50
6183,2025-06-27 00:00:00-07:00,7215,97,1,10,south,88
6184,2025-05-20 00:00:00-07:00,6216,79,7,13,,73
6185,2025-06-02 00:00:00-07:00,8167,41,18,0,east,59
6186,2025-05-22 00:00:00-07:00,7709,34,18,12,south,40
6187,2025-05-22 00:00:00-07:00,5476,36,12,6,south,42
6188,2025-05-15 00:00:00-07:00,2870,54,4,0,south,58
6189,2025-05-11 00:00:00-07:00,9682,63,15,12,north,66
6190,2025-06-23 00:00:00-07:00,8526,87,4,0,west,91
6191,2025-07-05 00:00:00-07:00,571,32,5,11,east,26
6192,2025-06-13 00:00:00-07:00,6740,92,10,10,north,92
6193,2025-06-09 00:00:00-07:00,8127,43,15,0,west,58
6194,2025-05-19 00:00:00-07:00,309,55,15,1,west,69
6195,2025-05-08 00:00:00-07:00,2950,23,6,5,west,24
6196,2025-05-24 00:00:00-07:00,9069,6,5,7,south,4
6197,2025-05-29 00:00:00-07:00,4775,36,19,0,south,55
6198,2025-06-20 00:00:00-07:00,5434,62,15,11,east,66
6199,2025-06-11 00:00:00-07:00,7735,53,19,10,east,62
6200,2025-06-30 00:00:00-07:00,2497,98,14,8,east,104
6201,2025-06-03 00:00:00-07:00,1207,51,1,8,north,44
6202,2025-06-01 00:00:00-07:00,7657,43,5,8,south,40
6203,2025-06-02 00:00:00-07:00,570,83,12,9,,86
6204,2025-06-25 00:00:00-07:00,1790,72,7,14,south,65
6205,2025-06-10 00:00:00-07:00,9585,80,10,4,west,86
6206,2025-05-23 00:00:00-07:00,559,97,9,14,north,92
6207,2025-07-04 00:00:00-07:00,5120,0,4,4,west,0
6208,2025-06-23 00:00:00-07:00,4382,43,16,8,west,51
6209,2025-07-02 00:00:00-07:00,5733,94,7,5,south,96
6210,2025-05-14 00:00:00-07:00,4497,96,18,11,north,103
6211,2025-06-16 00:00:00-07:00,2016,62,11,11,south,62
6212,2025-06-10 00:00:00-07:00,2555,82,18,14,east,86
6213,2025-05-30 00:00:00-07:00,4146,96,18,9,west,105
6214,2025-06-17 00:00:00-07:00,2413,53,1,14,east,40
6215,2025-06-11 00:00:00-07:00,5196,63,4,14,north,53
6216,2025-05-11 00:00:00-07:00,7419,27,15,3,,39
6217,2025-06-10 00:00:00-07:00,6922,83,15,6,north,92
6218,2025-05-31 00:00:00-07:00,5361,64,9,5,north,68
6219,2025-06-12 00:00:00-07:00,8289,57,10,0,east,67
6220,2025-06-11 00:00:00-07:00,2303,4,17,2,east,19
6221,2025-06-26 00:00:00-07:00,6472,68,11,10,north,69
6222,2025-06-28 00:00:00-07:00,3691,30,2,5,east,27
6223,2025-05-16 00:00:00-07:00,2582,48,8,2,west,54
6224,2025-06-12 00:00:00-07:00,7876,55,6,1,south,60
6225,2025-05-08 00:00:00-07:00,6212,52,16,13,west,55
6226,2025-06-03 00:00:00-07:00,7571,16,1,9,south,8
6227,2025-05-09 00:00:00-07:00,6168,12,3,13,north,2
6228,2025-05-15 00:00:00-07:00,5606,81,9,14,east,76
6229,2025-07-02 00:00:00-07:00,2582,19,12,1,west,30
6230,2025-05-30 00:00:00-07:00,8462,66,6,12,west,60
6231,2025-05-11 00:00:00-07:00,9770,85,12,7,west,90
6232,2025-06-21 00:00:00-07:00,2146,12,9,5,north,16
6233,2025-06-07 00:00:00-07:00,445,81,3,4,south,80
6234,2025-06-18 00:00:00-07:00,980,32,15,9,north,38
6235,2025-05-11 00:00:00-07:00,4743,63,1,10,east,54
6236,2025-05-26 00:00:00-07:00,8172,96,6,5,north,97
6237,2025-05-08 00:00:00-07:00,9406,10,9,2,west,17
6238,2025-07-04 00:00:00-07:00,6870,78,16,11,east,83
6239,2025-06-16 00:00:00-07:00,9571,66,5,9,north,62
6240,2025-05-29 00:00:00-07:00,9616,92,11,12,north,91
6241,2025-05-24 00:00:00-07:00,4828,52,6,6,west,52
6242,2025-05-14 00:00:00-07:00,1631,69,17,1,east,85
6243,2025-06-17 00:00:00-07:00,1581,69,18,13,south,74
6244,2025-06-17 00:00:00-07:00,1824,29,2,10,south,21
6245,2025-06-27 00:00:00-07:00,7043,75,4,7,north,72
6246,2025-06-22 00:00:00-07:00,9548,52,4,7,north,49
6247,2025-06-03 00:00:00-07:00,3952,37,11,2,west,46
6248,2025-06-28 00:00:00-07:00,3875,25,18,7,north,36
6249,2025-05-22 00:00:00-07:00,8330,21,14,14,south,21
6250,2025-06-02 00:00:00-07:00,2956,37,19,10,west,46
6251,2025-06-27 00:00:00-07:00,9064,89,17,0,north,106
6252,2025-05-17 00:00:00-07:00,5236,12,14,9,north,17
6253,2025-05-20 00:00:00-07:00,3205,35,3,1,north,37
6254,2025-06-04 00:00:00-07:00,1963,13,7,1,north,19
6255,2025-05-24 00:00:00-07:00,2817,64,16,9,east,71
6256,2025-06-16 00:00:00-07:00,5014,30,13,7,south,36
6257,2025-05-17 00:00:00-07:00,7345,8,3,7,west,4
6258,2025-06-09 00:00:00-07:00,2812,18,11,14,west,15
6259,2025-06-14 00:00:00-07:00,7407,8,2,3,north,7
6260,2025-06-14 00:00:00-07:00,7342,97,12,5,west,104
6261,2025-06-03 00:00:00-07:00,1245,89,2,11,east,80
6262,2025-06-11 00:00:00-07:00,5758,91,11,6,south,96
6263,2025-06-12 00:00:00-07:00,3682,68,17,10,east,75
6264,2025-05-15 00:00:00-07:00,7365,84,5,0,west,89
6265,2025-05-25 00:00:00-07:00,7464,49,1,8,north,42
6266,2025-06-22 00:00:00-07:00,3531,41,0,7,west,34
6267,2025-05-12 00:00:00-07:00,2375,75,13,5,north,83
6268,2025-06-04 00:00:00-07:00,9179,9,18,12,north,15
6269,2025-06-19 00:00:00-07:00,2747,45,15,8,east,52
6270,2025-05-24 00:00:00-07:00,7434,47,9,11,north,45
6271,2025-06-22 00:00:00-07:00,6371,10,18,4,east,24
6272,2025-06-20 00:00:00-07:00,2680,66,6,3,south,69
6273,2025-05-16 00:00:00-07:00,7991,79,19,11,south,87
6274,2025-06-04 00:00:00-07:00,4791,17,16,1,south,32
6275,2025-05-21 00:00:00-07:00,5335,2,14,1,south,15
6276,2025-05-11 00:00:00-07:00,3993,68,1,0,east,69
6277,2025-05-12 00:00:00-07:00,3513,74,12,2,west,84
6278,2025-06-11 00:00:00-07:00,8384,3,12,4,south,11
6279,2025-06-09 00:00:00-07:00,4534,59,5,11,north,53
6280,2025-05-10 00:00:00-07:00,7678,32,15,0,north,47
6281,2025-05-29 00:00:00-07:00,606,15,18,9,north,24
6282,2025-06-17 00:00:00-07:00,5991,2,12,9,north,5
6283,2025-06-18 00:00:00-07:00,6295,21,6,12,east,15
6284,2025-05-12 00:00:00-07:00,3232,17,17,1,south,33
6285,2025-05-11 00:00:00-07:00,5904,99,1,5,south,95
6286,2025-06-03 00:00:00-07:00,259,28,16,1,west,43
6287,2025-05-30 00:00:00-07:00,46,65,12,6,west,71
6288,2025-06-13 00:00:00-07:00,3518,25,7,12,east,20
6289,2025-05-16 00:00:00-07:00,8728,61,16,11,west,66
6290,2025-06-29 00:00:00-07:00,8895,71,15,4,south,82
6291,2025-06-13 00:00:00-07:00,8200,3,11,14,west,0
6292,2025-06-08 00:00:00-07:00,5019,71,17,14,north,74
6293,2025-06-01 00:00:00-07:00,7520,99,8,7,west,100
6294,2025-06-18 00:00:00-07:00,7274,94,0,9,north,85
6295,2025-05-18 00:00:00-07:00,1405,18,7,0,east,25
6296,2025-06-29 00:00:00-07:00,6785,99,19,6,north,112
6297,2025-06-29 00:00:00-07:00,4791,0,3,8,west,0
6298,2025-07-02 00:00:00-07:00,7477,3,0,0,west,3
6299,2025-06-28 00:00:00-07:00,3961,34,11,2,south,43
6300,2025-05-25 00:00:00-07:00,3133,39,17,11,east,45
6301,2025-05-10 00:00:00-07:00,4631,27,18,9,west,36
6302,2025-05-29 00:00:00-07:00,1730,68,7,14,east,61
6303,2025-05-14 00:00:00-07:00,6633,74,14,5,north,83
6304,2025-06-06 00:00:00-07:00,2961,72,12,10,east,74
6305,2025-06-05 00:00:00-07:00,5190,34,4,12,west,26
6306,2025-06-22 00:00:00-07:00,98,91,8,4,east,95
6307,2025-06-18 00:00:00-07:00,982,87,19,14,north,92
6308,2025-06-16 00:00:00-07:00,8140,79,17,0,east,96
6309,2025-05-23 00:00:00-07:00,415,6,17,6,south,17
6310,2025-06-05 00:00:00-07:00,6935,38,9,13,east,34
6311,2025-05-17 00:00:00-07:00,1062,330,13,12,south,67
6312,2025-07-01 00:00:00-07:00,3893,99,4,12,north,91
6313,2025-05-27 00:00:00-07:00,6654,27,14,3,north,38
6314,2025-06-25 00:00:00-07:00,4362,7,11,1,east,17
6315,2025-05-16 00:00:00-07:00,2823,76,1,10,north,67
6316,2025-05-18 00:00:00-07:00,1500,92,9,2,east,99
6317,2025-05-15 00:00:00-07:00,1723,5,8,6,east,7
6318,2025-06-20 00:00:00-07:00,6501,27,15,9,east,33
6319,2025-05-16 00:00:00-07:00,4869,58,7,10,east,55
6320,2025-05-30 00:00:00-07:00,2061,60,12,11,west,61
6321,2025-05-09 00:00:00-07:00,8054,82,3,6,west,79
6322,2025-06-08 00:00:00-07:00,1159,48,2,1,east,49
6323,2025-05-15 00:00:00-07:00,1506,73,15,14,east,74
6324,2025-06-05 00:00:00-07:00,7338,25,12,2,west,35
6325,2025-05-14 00:00:00-07:00,7862,97,10,14,,93
6326,2025-05-27 00:00:00-07:00,2637,81,17,9,south,89
6327,2025-06-28 00:00:00-07:00,9912,45,5,8,north,42
6328,2025-06-28 00:00:00-07:00,8369,16,5,9,east,12
6329,2025-05-23 00:00:00-07:00,9910,41,9,9,north,41
6330,2025-06-19 00:00:00-07:00,678,23,11,10,south,24
6331,2025-06-11 00:00:00-07:00,6912,33,11,2,north,42
6332,2025-06-08 00:00:00-07:00,7304,57,2,4,east,55
6333,2025-06-16 00:00:00-07:00,8621,77,6,11,west,72
6334,2025-05-26 00:00:00-07:00,1473,19,12,4,north,27
6335,2025-05-14 00:00:00-07:00,5735,13,6,5,west,14
6336,2025-06-13 00:00:00-07:00,8519,11,15,14,east,12
6337,2025-06-12 00:00:00-07:00,9244,7,0,10,north,0
6338,2025-05-15 00:00:00-07:00,8652,5,13,6,east,12
6339,2025-06-07 00:00:00-07:00,9427,45,1,10,west,36
6340,2025-05-19 00:00:00-07:00,3141,38,3,10,east,31
6341,2025-06-17 00:00:00-07:00,9075,30,9,14,west,25
6342,2025-05-31 00:00:00-07:00,6659,10,12,10,north,12
6343,2025-06-26 00:00:00-07:00,2832,66,7,7,south,66
6344,2025-06-04 00:00:00-07:00,4615,41,0,6,north,35
6345,2025-06-25 00:00:00-07:00,5307,52,1,0,north,53
6346,2025-05-13 00:00:00-07:00,3473,11,0,6,west,5
6347,2025-05-30 00:00:00-07:00,9375,760,3,2,east,96
6348,2025-06-29 00:00:00-07:00,9580,65,6,10,north,61
6349,2025-05-09 00:00:00-07:00,7134,12,6,3,south,15
6350,2025-05-15 00:00:00-07:00,9875,45,17,2,South,60
6351,2025-05-19 00:00:00-07:00,2526,56,9,8,west,57
6352,2025-06-03 00:00:00-07:00,6948,12,11,1,west,22
6353,2025-06-23 00:00:00-07:00,1908,35,7,5,north,37
6354,2025-06-19 00:00:00-07:00,9098,26,9,9,east,26
6355,2025-05-27 00:00:00-07:00,8482,59,1,7,east,53
6356,2025-06-16 00:00:00-07:00,8755,28,15,5,west,38
6357,2025-07-03 00:00:00-07:00,6630,95,2,6,west,91
6358,2025-06-22 00:00:00-07:00,1082,45,9,4,east,50
6359,2025-06-28 00:00:00-07:00,9311,74,8,6,north,76
6360,2025-06-13 00:00:00-07:00,3694,5,11,2,north,14
6361,2025-05-26 00:00:00-07:00,2706,74,9,10,east,73
6362,2025-05-08 00:00:00-07:00,461,30,2,12,east,20
6363,2025-06-10 00:00:00-07:00,5649,79,4,11,south,72
6364,2025-06-02 00:00:00-07:00,8001,85,19,8,west,96
6365,2025-06-28 00:00:00-07:00,5156,70,17,4,west,83
6366,2025-06-28 00:00:00-07:00,2863,15,9,7,north,17
6367,2025-06-08 00:00:00-07:00,2783,97,12,10,east,99
6368,2025-05-25 00:00:00-07:00,7826,10,8,5,west,13
6369,2025-05-26 00:00:00-07:00,1806,31,12,11,east,32
6370,2025-05-12 00:00:00-07:00,3051,89,5,9,west,85
6371,2025-06-03 00:00:00-07:00,592,57,12,4,west,65
6372,2025-06-02 00:00:00-07:00,8624,81,6,7,west,80
6373,2025-06-07 00:00:00-07:00,4816,47,5,13,south,39
6374,2025-05-09 00:00:00-07:00,7924,9,11,0,south,20
6375,2025-06-18 00:00:00-07:00,7738,0,2,6,east,0
6376,2025-07-04 00:00:00-07:00,9713,71,19,14,west,76
6377,2025-06-05 00:00:00-07:00,2264,46,16,10,north,52
6378,2025-06-23 00:00:00-07:00,2229,73,10,8,north,75
6379,2025-06-02 00:00:00-07:00,2932,14,4,0,east,18
6380,2025-06-09 00:00:00-07:00,8580,10,18,0,north,28
6381,2025-06-01 00:00:00-07:00,6888,83,11,10,south,84
6382,2025-06-23 00:00:00-07:00,8068,94,3,9,east,88
6383,2025-06-10 00:00:00-07:00,9361,47,10,12,south,45
6384,2025-06-25 00:00:00-07:00,9164,45,16,0,south,61
6385,2025-06-14 00:00:00-07:00,5106,26,11,9,east,28
6386,2025-05-21 00:00:00-07:00,5593,41,12,6,south,47
6387,2025-06-23 00:00:00-07:00,1295,99,11,4,south,106
6388,2025-05-24 00:00:00-07:00,8415,39,10,0,west,49
6389,2025-06-09 00:00:00-07:00,8408,72,16,2,south,86
6390,2025-06-01 00:00:00-07:00,6627,11,19,1,south,29
6391,2025-06-01 00:00:00-07:00,2655,14,1,9,west,6
6392,2025-07-05 00:00:00-07:00,3396,62,6,1,east,67
6393,2025-06-04 00:00:00-07:00,9583,31,9,11,east,29
6394,2025-05-31 00:00:00-07:00,5208,75,16,8,east,83
